ParticipantID,Age,Gender,Musician,UseStreaming,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,FavoriteGenre,TrackID,CompressionThreshold,BassBoost,Genre,Year,RMSoverall,RMSdifference,Order,Liking,ResponseTime
49,23,Female,Yes,4,3,4,4,5,3,Rap,37,-24dB,Yes,Pop,2017,-20.3479312582328,-5.56161815208398,8,49,87.6437375304183
49,23,Female,Yes,4,3,4,4,5,3,Rap,38,-24dB,Yes,Pop,2015,-20.3354859012549,-3.99273708723822,41,52,40.7250002653265
49,23,Female,Yes,4,3,4,4,5,3,Rap,39,-12dB,Yes,Pop,2018,-13.9856867326503,1.94065273903765,51,63,34.7887159338154
49,23,Female,Yes,4,3,4,4,5,3,Rap,40,-24dB,Yes,Country,2018,-32.5668882314737,-10.2638737737957,25,16,72.6287486496869
49,23,Female,Yes,4,3,4,4,5,3,Rap,41,-12dB,No,Rap,2017,-15.2291914989461,-3.87102444020888,35,73,37.7046619423965
49,23,Female,Yes,4,3,4,4,5,3,Rap,42,0dB,No,Rock,2017,-17.6494870594108,-4.80999566939024,4,25,93.5818448687585
49,23,Female,Yes,4,3,4,4,5,3,Rap,43,-24dB,No,EDM,2015,-8.00325601979858,-0.000848381114475494,45,58,40.5631676459922
49,23,Female,Yes,4,3,4,4,5,3,Rap,44,-24dB,No,Rap,2018,-15.0272409543877,-1.8489683202307,54,49,30.5958411190021
49,23,Female,Yes,4,3,4,4,5,3,Rap,45,0dB,No,Rap,2018,-27.9509490911277,-8.22224036242201,10,17,87.1655551770977
49,23,Female,Yes,4,3,4,4,5,3,Rap,46,-12dB,No,Rock,2019,-4.68100131800532,2,5,80,39.28342464216
49,23,Female,Yes,4,3,4,4,5,3,Rap,47,-12dB,Yes,EDM,2018,-17.4073426007487,-0.459121437307604,46,75,48.0218174299647
49,23,Female,Yes,4,3,4,4,5,3,Rap,48,0dB,No,Pop,2015,-1,2,55,28,25.6039127459621
49,23,Female,Yes,4,3,4,4,5,3,Rap,49,0dB,No,Pop,2020,-18.1169293412745,-1.95281519459825,47,34,37.8327843715369
49,23,Female,Yes,4,3,4,4,5,3,Rap,50,-12dB,Yes,Rap,2019,-9.06481160872121,1.46139281427075,24,100,43.8784629135282
49,23,Female,Yes,4,3,4,4,5,3,Rap,51,-24dB,Yes,Rock,2016,-12.4488510880586,-1.60176515859202,43,53,69.7479577926791
49,23,Female,Yes,4,3,4,4,5,3,Rap,52,-24dB,Yes,Country,2015,-19.576223623614,-4.10921949632705,22,68,89.5768094079104
49,23,Female,Yes,4,3,4,4,5,3,Rap,53,-24dB,Yes,Pop,2016,-24.4873109321946,-5.10465412855268,31,52,72.222592911945
49,23,Female,Yes,4,3,4,4,5,3,Rap,54,-24dB,Yes,EDM,2018,-7.68811692599838,0.55180041111766,52,56,46.3160410042736
49,23,Female,Yes,4,3,4,4,5,3,Rap,55,-24dB,Yes,Pop,2015,-18.3392094890571,-5.69438189159947,44,61,41.9184357622302
49,23,Female,Yes,4,3,4,4,5,3,Rap,56,-12dB,No,Rap,2016,-29.92634705848,-10.1148295861984,18,100,42.4346960423726
49,23,Female,Yes,4,3,4,4,5,3,Rap,57,-12dB,Yes,Country,2019,-26.8402548055807,-9.0735607190229,29,63,68.4020246428445
49,23,Female,Yes,4,3,4,4,5,3,Rap,58,-24dB,No,Rap,2019,-1,2,53,91,16.9931503781072
49,23,Female,Yes,4,3,4,4,5,3,Rap,59,0dB,No,Jazz,2016,-35.3334100487687,-12.5800558951344,1,16,98.0058226064642
49,23,Female,Yes,4,3,4,4,5,3,Rap,60,-12dB,Yes,Pop,2020,-14.1556106782319,0.00754547374309667,32,60,85.3990329453913
50,21,Male,No,6,3,3,4,5,1,EDM,1,-24dB,No,Pop,1997,-23.7403427378226,-14.0670332200706,24,43,39.2346067589957
50,21,Male,No,6,3,3,4,5,1,EDM,2,0dB,Yes,Jazz,1999,-40.0939485490335,-20.454962798475,4,33,68.8145610251519
50,21,Male,No,6,3,3,4,5,1,EDM,3,-12dB,Yes,Pop,1997,-23.7118176893998,-10.7596445290569,28,33,33.899332940326
50,21,Male,No,6,3,3,4,5,1,EDM,4,-24dB,Yes,Rock,2000,-20.5666610946666,-8.48108548413992,12,23,79.4193613740114
50,21,Male,No,6,3,3,4,5,1,EDM,5,0dB,Yes,Pop,1999,-12.5235006864689,-7.15866246887489,15,35,69.0232221234957
50,21,Male,No,6,3,3,4,5,1,EDM,6,-12dB,No,Classical,1995,-54.6463468785541,-37.1192504032952,49,51,14.795429694812
50,21,Male,No,6,3,3,4,5,1,EDM,7,0dB,Yes,Rock,1996,-25.2613056669179,-12.6033930761515,55,22,23.9455180940483
50,21,Male,No,6,3,3,4,5,1,EDM,8,0dB,Yes,Rock,1999,-15.3994357781859,-6.72730641087322,17,61,43.4384098895597
50,21,Male,No,6,3,3,4,5,1,EDM,9,0dB,No,Pop,1998,-29.5685197324296,-16.3194569175572,23,29,34.407090641222
50,21,Male,No,6,3,3,4,5,1,EDM,10,0dB,No,Country,1996,-40.9731112574953,-22.3680113178577,20,21,52.9212680890436
50,21,Male,No,6,3,3,4,5,1,EDM,11,-24dB,No,Pop,1998,-27.1464755740383,-14.3029329048323,32,35,30.4083085593677
50,21,Male,No,6,3,3,4,5,1,EDM,12,-24dB,No,Rock,1996,-17.6592942389464,-11.2244524788383,58,26,31.2996321835761
50,21,Male,No,6,3,3,4,5,1,EDM,13,-24dB,Yes,Pop,2000,-18.955979230333,-10.7971501617426,59,39,21.8781192459542
50,21,Male,No,6,3,3,4,5,1,EDM,14,-24dB,No,Pop,1997,-27.3494242641391,-11.6181573096322,25,34,41.2228554702083
50,21,Male,No,6,3,3,4,5,1,EDM,15,0dB,No,Rock,1997,-28.1476303652271,-14.9605215485624,41,4,35.2805741328422
50,21,Male,No,6,3,3,4,5,1,EDM,16,-12dB,No,Country,1997,-10.3488672148715,-6.5377493521138,16,56,31.6222137915756
50,21,Male,No,6,3,3,4,5,1,EDM,17,0dB,No,Pop,1998,-31.2982955430438,-16.9412631336289,35,0,37.3634774758265
50,21,Male,No,6,3,3,4,5,1,EDM,18,-24dB,Yes,Jazz,2000,-30.3655158769499,-16.295038107512,53,44,19.1202361158574
50,21,Male,No,6,3,3,4,5,1,EDM,19,-12dB,No,Pop,1998,-21.5508486328638,-10.541553480818,26,73,12.7161982766967
50,21,Male,No,6,3,3,4,5,1,EDM,20,-12dB,Yes,EDM,1999,-29.0661198109957,-14.4461934031361,14,68,43.355404052386
50,21,Male,No,6,3,3,4,5,1,EDM,21,-12dB,No,Country,1998,-31.3893381131428,-15.7322356697537,43,39,27.2916472713315
50,21,Male,No,6,3,3,4,5,1,EDM,22,0dB,Yes,Pop,1998,-14.5584479994376,-6.72173239786789,38,44,24.9255790371078
50,21,Male,No,6,3,3,4,5,1,EDM,23,-24dB,Yes,Pop,2000,-36.3013482859906,-17.518730035296,5,75,51.0916387064789
50,21,Male,No,6,3,3,4,5,1,EDM,24,0dB,Yes,Country,2000,-29.3136010203115,-15.3676300122914,13,16,49.8890867031381
50,21,Male,No,6,3,3,4,5,1,EDM,25,0dB,No,Rock,1996,-27.2604363906305,-15.9832863039398,34,36,21.0986225134076
50,21,Male,No,6,3,3,4,5,1,EDM,26,-24dB,Yes,Rock,1999,-24.2278339919142,-12.8128165484078,54,66,2.26756531099189
50,21,Male,No,6,3,3,4,5,1,EDM,27,-12dB,Yes,Rap,1995,-37.19641213035,-19.4553179355272,56,45,30.3720026258476
50,21,Male,No,6,3,3,4,5,1,EDM,28,-24dB,Yes,Rock,1998,-11.2026293233886,-6.95684264221807,2,51,50.084923868217
50,21,Male,No,6,3,3,4,5,1,EDM,29,-24dB,No,Rap,1999,-18.5677432954753,-7.23470237970906,44,69,3.36023199998836
50,21,Male,No,6,3,3,4,5,1,EDM,30,-12dB,No,Rap,1996,-29.1074009988294,-17.0470482886146,51,68,7.00242736565811
50,21,Male,No,6,3,3,4,5,1,EDM,31,-12dB,No,Country,2016,-16.5539859189734,-4.91828684332574,39,98,12.4540368649262
50,21,Male,No,6,3,3,4,5,1,EDM,32,0dB,Yes,Rap,2016,-2.41739738528889,2,10,17,58.2839200060987
50,21,Male,No,6,3,3,4,5,1,EDM,33,-12dB,No,Rap,2017,-1.50247291287443,2,3,67,38.3095932160849
50,21,Male,No,6,3,3,4,5,1,EDM,34,-12dB,No,EDM,2017,-14.7004495254462,-3.31012250239976,33,92,1.00713969453124
50,21,Male,No,6,3,3,4,5,1,EDM,35,-12dB,No,Pop,2020,-20.9822503238241,-5.57571660224791,36,67,27.2435349861799
50,21,Male,No,6,3,3,4,5,1,EDM,36,0dB,No,Pop,2017,-27.6483027718986,-7.91400717624922,46,25,29.3115052301916
50,21,Male,No,6,3,3,4,5,1,EDM,37,-12dB,Yes,Pop,2017,-20.3479312582328,-5.56161815208398,37,49,50.8505919227896
50,21,Male,No,6,3,3,4,5,1,EDM,38,-24dB,No,Pop,2015,-20.3354859012549,-3.99273708723822,40,39,25.8321435525821
50,21,Male,No,6,3,3,4,5,1,EDM,39,-12dB,No,Pop,2018,-13.9856867326503,1.94065273903765,1,63,48.0153943685093
50,21,Male,No,6,3,3,4,5,1,EDM,40,-24dB,No,Country,2018,-32.5668882314737,-10.2638737737957,11,20,55.7678562669835
50,21,Male,No,6,3,3,4,5,1,EDM,41,0dB,No,Rap,2017,-15.2291914989461,-3.87102444020888,6,8,52.1729360490111
50,21,Male,No,6,3,3,4,5,1,EDM,42,0dB,Yes,Rock,2017,-17.6494870594108,-4.80999566939024,18,42,50.9657104642238
50,21,Male,No,6,3,3,4,5,1,EDM,43,0dB,Yes,EDM,2015,-8.00325601979858,-0.000848381114475494,31,61,25.9523569036633
50,21,Male,No,6,3,3,4,5,1,EDM,44,-12dB,No,Rap,2018,-15.0272409543877,-1.8489683202307,50,59,11.4914711305315
50,21,Male,No,6,3,3,4,5,1,EDM,45,-24dB,No,Rap,2018,-27.9509490911277,-8.22224036242201,29,30,48.0100135094111
50,21,Male,No,6,3,3,4,5,1,EDM,46,-24dB,Yes,Rock,2019,-4.68100131800532,2,45,68,20.7788388154323
50,21,Male,No,6,3,3,4,5,1,EDM,47,-12dB,No,EDM,2018,-17.4073426007487,-0.459121437307604,21,94,21.9819863296354
50,21,Male,No,6,3,3,4,5,1,EDM,48,0dB,Yes,Pop,2015,-1,2,42,41,22.060820442925
50,21,Male,No,6,3,3,4,5,1,EDM,49,0dB,Yes,Pop,2020,-18.1169293412745,-1.95281519459825,48,52,4.42857165132028
50,21,Male,No,6,3,3,4,5,1,EDM,50,0dB,No,Rap,2019,-9.06481160872121,1.46139281427075,22,45,29.7113318835197
50,21,Male,No,6,3,3,4,5,1,EDM,51,-12dB,Yes,Rock,2016,-12.4488510880586,-1.60176515859202,19,55,57.7777931475391
50,21,Male,No,6,3,3,4,5,1,EDM,52,-12dB,Yes,Country,2015,-19.576223623614,-4.10921949632705,8,67,43.1381957955686
50,21,Male,No,6,3,3,4,5,1,EDM,53,-24dB,No,Pop,2016,-24.4873109321946,-5.10465412855268,27,52,29.2980017814074
50,21,Male,No,6,3,3,4,5,1,EDM,54,-12dB,Yes,EDM,2018,-7.68811692599838,0.55180041111766,60,81,0.959290849457644
50,21,Male,No,6,3,3,4,5,1,EDM,55,0dB,Yes,Pop,2015,-18.3392094890571,-5.69438189159947,9,47,56.3543894171227
50,21,Male,No,6,3,3,4,5,1,EDM,56,-24dB,No,Rap,2016,-29.92634705848,-10.1148295861984,52,74,0.979124398122621
50,21,Male,No,6,3,3,4,5,1,EDM,57,0dB,Yes,Country,2019,-26.8402548055807,-9.0735607190229,47,33,22.876603593749
50,21,Male,No,6,3,3,4,5,1,EDM,58,-12dB,Yes,Rap,2019,-1,2,30,58,23.6283902156917
50,21,Male,No,6,3,3,4,5,1,EDM,59,0dB,No,Jazz,2016,-35.3334100487687,-12.5800558951344,57,16,23.4030437146712
50,21,Male,No,6,3,3,4,5,1,EDM,60,-24dB,Yes,Pop,2020,-14.1556106782319,0.00754547374309667,7,44,62.3456354243177
51,28,Male,No,2,4,2,2,5,2,Rock,1,0dB,No,Pop,1997,-23.7403427378226,-14.0670332200706,52,19,17.1112036247672
51,28,Male,No,2,4,2,2,5,2,Rock,2,-12dB,No,Jazz,1999,-40.0939485490335,-20.454962798475,43,63,25.7449697170149
51,28,Male,No,2,4,2,2,5,2,Rock,3,0dB,No,Pop,1997,-23.7118176893998,-10.7596445290569,5,2,82.9329196714327
51,28,Male,No,2,4,2,2,5,2,Rock,4,-12dB,Yes,Rock,2000,-20.5666610946666,-8.48108548413992,14,74,76.0319575681417
51,28,Male,No,2,4,2,2,5,2,Rock,5,0dB,Yes,Pop,1999,-12.5235006864689,-7.15866246887489,33,28,57.9525598915971
51,28,Male,No,2,4,2,2,5,2,Rock,6,-24dB,No,Classical,1995,-54.6463468785541,-37.1192504032952,22,14,83.026591194652
51,28,Male,No,2,4,2,2,5,2,Rock,7,-12dB,No,Rock,1996,-25.2613056669179,-12.6033930761515,29,93,13.641710582082
51,28,Male,No,2,4,2,2,5,2,Rock,8,-12dB,Yes,Rock,1999,-15.3994357781859,-6.72730641087322,4,99,50.7818228202817
51,28,Male,No,2,4,2,2,5,2,Rock,9,-12dB,Yes,Pop,1998,-29.5685197324296,-16.3194569175572,59,76,4.40140734566969
51,28,Male,No,2,4,2,2,5,2,Rock,10,-12dB,Yes,Country,1996,-40.9731112574953,-22.3680113178577,19,69,84.8301840170142
51,28,Male,No,2,4,2,2,5,2,Rock,11,-12dB,No,Pop,1998,-27.1464755740383,-14.3029329048323,31,62,15.5960332529069
51,28,Male,No,2,4,2,2,5,2,Rock,12,-24dB,Yes,Rock,1996,-17.6592942389464,-11.2244524788383,50,82,11.6547904518536
51,28,Male,No,2,4,2,2,5,2,Rock,13,-12dB,No,Pop,2000,-18.955979230333,-10.7971501617426,30,63,32.9491104600869
51,28,Male,No,2,4,2,2,5,2,Rock,14,-24dB,No,Pop,1997,-27.3494242641391,-11.6181573096322,15,34,58.087981176604
51,28,Male,No,2,4,2,2,5,2,Rock,15,0dB,No,Rock,1997,-28.1476303652271,-14.9605215485624,40,59,7.72527873292378
51,28,Male,No,2,4,2,2,5,2,Rock,16,-12dB,No,Country,1997,-10.3488672148715,-6.5377493521138,20,77,39.0054478088904
51,28,Male,No,2,4,2,2,5,2,Rock,17,0dB,No,Pop,1998,-31.2982955430438,-16.9412631336289,11,9,70.7412001073041
51,28,Male,No,2,4,2,2,5,2,Rock,18,-24dB,No,Jazz,2000,-30.3655158769499,-16.295038107512,49,79,7.08541814415132
51,28,Male,No,2,4,2,2,5,2,Rock,19,-24dB,No,Pop,1998,-21.5508486328638,-10.541553480818,16,47,56.8342654544748
51,28,Male,No,2,4,2,2,5,2,Rock,20,0dB,No,EDM,1999,-29.0661198109957,-14.4461934031361,54,13,21.3850440734761
51,28,Male,No,2,4,2,2,5,2,Rock,21,-24dB,No,Country,1998,-31.3893381131428,-15.7322356697537,34,36,31.409146938582
51,28,Male,No,2,4,2,2,5,2,Rock,22,-12dB,No,Pop,1998,-14.5584479994376,-6.72173239786789,8,95,28.9546901601372
51,28,Male,No,2,4,2,2,5,2,Rock,23,0dB,No,Pop,2000,-36.3013482859906,-17.518730035296,38,36,23.2096520456159
51,28,Male,No,2,4,2,2,5,2,Rock,24,0dB,Yes,Country,2000,-29.3136010203115,-15.3676300122914,2,29,74.4824280452771
51,28,Male,No,2,4,2,2,5,2,Rock,25,0dB,No,Rock,1996,-27.2604363906305,-15.9832863039398,32,57,26.6985858686925
51,28,Male,No,2,4,2,2,5,2,Rock,26,-12dB,No,Rock,1999,-24.2278339919142,-12.8128165484078,39,96,11.3193430258257
51,28,Male,No,2,4,2,2,5,2,Rock,27,-12dB,No,Rap,1995,-37.19641213035,-19.4553179355272,12,51,55.4329884604627
51,28,Male,No,2,4,2,2,5,2,Rock,28,-12dB,No,Rock,1998,-11.2026293233886,-6.95684264221807,48,98,1.0521241020124
51,28,Male,No,2,4,2,2,5,2,Rock,29,-24dB,Yes,Rap,1999,-18.5677432954753,-7.23470237970906,37,54,59.6157803979203
51,28,Male,No,2,4,2,2,5,2,Rock,30,0dB,No,Rap,1996,-29.1074009988294,-17.0470482886146,26,40,60.8870885793095
51,28,Male,No,2,4,2,2,5,2,Rock,31,-12dB,Yes,Country,2016,-16.5539859189734,-4.91828684332574,41,91,14.0322278346069
51,28,Male,No,2,4,2,2,5,2,Rock,32,-24dB,No,Rap,2016,-2.41739738528889,2,7,63,67.4815767179986
51,28,Male,No,2,4,2,2,5,2,Rock,33,-24dB,Yes,Rap,2017,-1.50247291287443,2,46,68,18.7588024784695
51,28,Male,No,2,4,2,2,5,2,Rock,34,-12dB,Yes,EDM,2017,-14.7004495254462,-3.31012250239976,45,63,17.8420271311327
51,28,Male,No,2,4,2,2,5,2,Rock,35,0dB,Yes,Pop,2020,-20.9822503238241,-5.57571660224791,6,39,90.3359746573187
51,28,Male,No,2,4,2,2,5,2,Rock,36,0dB,Yes,Pop,2017,-27.6483027718986,-7.91400717624922,58,32,24.0594947879975
51,28,Male,No,2,4,2,2,5,2,Rock,37,-24dB,No,Pop,2017,-20.3479312582328,-5.56161815208398,3,40,75.8430951107265
51,28,Male,No,2,4,2,2,5,2,Rock,38,-12dB,Yes,Pop,2015,-20.3354859012549,-3.99273708723822,47,61,22.9871316087679
51,28,Male,No,2,4,2,2,5,2,Rock,39,-24dB,No,Pop,2018,-13.9856867326503,1.94065273903765,36,49,44.56724080803
51,28,Male,No,2,4,2,2,5,2,Rock,40,-24dB,No,Country,2018,-32.5668882314737,-10.2638737737957,24,46,48.1648397119283
51,28,Male,No,2,4,2,2,5,2,Rock,41,-24dB,Yes,Rap,2017,-15.2291914989461,-3.87102444020888,27,55,43.6537099067661
51,28,Male,No,2,4,2,2,5,2,Rock,42,-12dB,Yes,Rock,2017,-17.6494870594108,-4.80999566939024,9,98,42.2299690729707
51,28,Male,No,2,4,2,2,5,2,Rock,43,-12dB,No,EDM,2015,-8.00325601979858,-0.000848381114475494,56,83,1.04454734716062
51,28,Male,No,2,4,2,2,5,2,Rock,44,-12dB,Yes,Rap,2018,-15.0272409543877,-1.8489683202307,10,66,62.3166261237824
51,28,Male,No,2,4,2,2,5,2,Rock,45,0dB,No,Rap,2018,-27.9509490911277,-8.22224036242201,51,21,27.5395494057495
51,28,Male,No,2,4,2,2,5,2,Rock,46,0dB,No,Rock,2019,-4.68100131800532,2,13,52,20.5101290850319
51,28,Male,No,2,4,2,2,5,2,Rock,47,-24dB,No,EDM,2018,-17.4073426007487,-0.459121437307604,18,82,25.7322772847274
51,28,Male,No,2,4,2,2,5,2,Rock,48,-24dB,No,Pop,2015,-1,2,42,42,19.7228286888524
51,28,Male,No,2,4,2,2,5,2,Rock,49,-24dB,Yes,Pop,2020,-18.1169293412745,-1.95281519459825,55,74,6.38901948581125
51,28,Male,No,2,4,2,2,5,2,Rock,50,0dB,No,Rap,2019,-9.06481160872121,1.46139281427075,1,56,58.4055746445436
51,28,Male,No,2,4,2,2,5,2,Rock,51,0dB,Yes,Rock,2016,-12.4488510880586,-1.60176515859202,17,72,19.731216957169
51,28,Male,No,2,4,2,2,5,2,Rock,52,-24dB,No,Country,2015,-19.576223623614,-4.10921949632705,28,78,27.7074150524224
51,28,Male,No,2,4,2,2,5,2,Rock,53,-12dB,Yes,Pop,2016,-24.4873109321946,-5.10465412855268,21,46,45.8494458877788
51,28,Male,No,2,4,2,2,5,2,Rock,54,0dB,No,EDM,2018,-7.68811692599838,0.55180041111766,57,31,9.58465811006387
51,28,Male,No,2,4,2,2,5,2,Rock,55,-24dB,No,Pop,2015,-18.3392094890571,-5.69438189159947,25,61,42.2077988609752
51,28,Male,No,2,4,2,2,5,2,Rock,56,-12dB,Yes,Rap,2016,-29.92634705848,-10.1148295861984,44,99,14.4768203915848
51,28,Male,No,2,4,2,2,5,2,Rock,57,-12dB,Yes,Country,2019,-26.8402548055807,-9.0735607190229,60,72,17.4815289586829
51,28,Male,No,2,4,2,2,5,2,Rock,58,-12dB,No,Rap,2019,-1,2,53,76,1.23045365723828
51,28,Male,No,2,4,2,2,5,2,Rock,59,0dB,Yes,Jazz,2016,-35.3334100487687,-12.5800558951344,35,47,39.4612635168862
51,28,Male,No,2,4,2,2,5,2,Rock,60,-24dB,No,Pop,2020,-14.1556106782319,0.00754547374309667,23,89,32.9679274698928
52,26,Female,No,4,4,4,4,4,1,Rap,1,0dB,Yes,Pop,1997,-23.7403427378226,-14.0670332200706,18,26,55.1557789809932
52,26,Female,No,4,4,4,4,4,1,Rap,2,-24dB,Yes,Jazz,1999,-40.0939485490335,-20.454962798475,20,27,87.1985295338395
52,26,Female,No,4,4,4,4,4,1,Rap,3,-24dB,No,Pop,1997,-23.7118176893998,-10.7596445290569,42,46,27.8647366328468
52,26,Female,No,4,4,4,4,4,1,Rap,4,-24dB,No,Rock,2000,-20.5666610946666,-8.48108548413992,35,55,52.5215034529468
52,26,Female,No,4,4,4,4,4,1,Rap,5,-12dB,No,Pop,1999,-12.5235006864689,-7.15866246887489,29,56,39.6092199141605
52,26,Female,No,4,4,4,4,4,1,Rap,6,0dB,Yes,Classical,1995,-54.6463468785541,-37.1192504032952,12,25,80.2778005031032
52,26,Female,No,4,4,4,4,4,1,Rap,7,-12dB,Yes,Rock,1996,-25.2613056669179,-12.6033930761515,44,45,42.1588552101381
52,26,Female,No,4,4,4,4,4,1,Rap,8,-12dB,Yes,Rock,1999,-15.3994357781859,-6.72730641087322,14,78,58.7884025583468
52,26,Female,No,4,4,4,4,4,1,Rap,9,-24dB,No,Pop,1998,-29.5685197324296,-16.3194569175572,57,55,20.4813388340154
52,26,Female,No,4,4,4,4,4,1,Rap,10,-24dB,No,Country,1996,-40.9731112574953,-22.3680113178577,36,60,50.1287677785932
52,26,Female,No,4,4,4,4,4,1,Rap,11,-12dB,No,Pop,1998,-27.1464755740383,-14.3029329048323,25,44,71.0102575982929
52,26,Female,No,4,4,4,4,4,1,Rap,12,0dB,Yes,Rock,1996,-17.6592942389464,-11.2244524788383,43,34,42.8532893158452
52,26,Female,No,4,4,4,4,4,1,Rap,13,-12dB,No,Pop,2000,-18.955979230333,-10.7971501617426,16,57,58.5394928982808
52,26,Female,No,4,4,4,4,4,1,Rap,14,0dB,Yes,Pop,1997,-27.3494242641391,-11.6181573096322,52,12,48.7186408196673
52,26,Female,No,4,4,4,4,4,1,Rap,15,0dB,No,Rock,1997,-28.1476303652271,-14.9605215485624,11,23,75.6775277589533
52,26,Female,No,4,4,4,4,4,1,Rap,16,-24dB,Yes,Country,1997,-10.3488672148715,-6.5377493521138,41,33,59.2668904677361
52,26,Female,No,4,4,4,4,4,1,Rap,17,-12dB,Yes,Pop,1998,-31.2982955430438,-16.9412631336289,33,72,33.1506993628213
52,26,Female,No,4,4,4,4,4,1,Rap,18,-24dB,Yes,Jazz,2000,-30.3655158769499,-16.295038107512,58,55,54.5586820199017
52,26,Female,No,4,4,4,4,4,1,Rap,19,-12dB,No,Pop,1998,-21.5508486328638,-10.541553480818,40,81,20.133290186642
52,26,Female,No,4,4,4,4,4,1,Rap,20,-12dB,No,EDM,1999,-29.0661198109957,-14.4461934031361,21,56,45.8061846895291
52,26,Female,No,4,4,4,4,4,1,Rap,21,-12dB,No,Country,1998,-31.3893381131428,-15.7322356697537,45,44,28.0587931078154
52,26,Female,No,4,4,4,4,4,1,Rap,22,0dB,No,Pop,1998,-14.5584479994376,-6.72173239786789,8,35,47.6269159598155
52,26,Female,No,4,4,4,4,4,1,Rap,23,-12dB,Yes,Pop,2000,-36.3013482859906,-17.518730035296,54,72,40.0057060244827
52,26,Female,No,4,4,4,4,4,1,Rap,24,0dB,No,Country,2000,-29.3136010203115,-15.3676300122914,7,0,73.0249824490526
52,26,Female,No,4,4,4,4,4,1,Rap,25,0dB,No,Rock,1996,-27.2604363906305,-15.9832863039398,37,23,31.0444099212387
52,26,Female,No,4,4,4,4,4,1,Rap,26,0dB,No,Rock,1999,-24.2278339919142,-12.8128165484078,32,30,35.2599237618607
52,26,Female,No,4,4,4,4,4,1,Rap,27,-24dB,No,Rap,1995,-37.19641213035,-19.4553179355272,51,65,28.1543990920223
52,26,Female,No,4,4,4,4,4,1,Rap,28,-12dB,Yes,Rock,1998,-11.2026293233886,-6.95684264221807,6,54,78.32482387314
52,26,Female,No,4,4,4,4,4,1,Rap,29,-12dB,No,Rap,1999,-18.5677432954753,-7.23470237970906,24,98,24.9894324206403
52,26,Female,No,4,4,4,4,4,1,Rap,30,-24dB,No,Rap,1996,-29.1074009988294,-17.0470482886146,2,64,59.216709605301
52,26,Female,No,4,4,4,4,4,1,Rap,31,-24dB,No,Country,2016,-16.5539859189734,-4.91828684332574,59,93,9.85544526039763
52,26,Female,No,4,4,4,4,4,1,Rap,32,0dB,Yes,Rap,2016,-2.41739738528889,2,47,66,4.20928930316666
52,26,Female,No,4,4,4,4,4,1,Rap,33,-24dB,Yes,Rap,2017,-1.50247291287443,2,13,93,52.877427723604
52,26,Female,No,4,4,4,4,4,1,Rap,34,0dB,No,EDM,2017,-14.7004495254462,-3.31012250239976,38,22,32.4783230328939
52,26,Female,No,4,4,4,4,4,1,Rap,35,-12dB,Yes,Pop,2020,-20.9822503238241,-5.57571660224791,22,74,81.6683251256413
52,26,Female,No,4,4,4,4,4,1,Rap,36,-12dB,No,Pop,2017,-27.6483027718986,-7.91400717624922,39,73,35.2020034561852
52,26,Female,No,4,4,4,4,4,1,Rap,37,0dB,Yes,Pop,2017,-20.3479312582328,-5.56161815208398,30,33,82.8002550876215
52,26,Female,No,4,4,4,4,4,1,Rap,38,-24dB,No,Pop,2015,-20.3354859012549,-3.99273708723822,56,68,15.1778024636019
52,26,Female,No,4,4,4,4,4,1,Rap,39,-12dB,No,Pop,2018,-13.9856867326503,1.94065273903765,49,70,26.426237351058
52,26,Female,No,4,4,4,4,4,1,Rap,40,-12dB,No,Country,2018,-32.5668882314737,-10.2638737737957,28,57,32.1324564805544
52,26,Female,No,4,4,4,4,4,1,Rap,41,-24dB,Yes,Rap,2017,-15.2291914989461,-3.87102444020888,50,43,43.5277080467286
52,26,Female,No,4,4,4,4,4,1,Rap,42,-12dB,No,Rock,2017,-17.6494870594108,-4.80999566939024,15,76,55.0550030151312
52,26,Female,No,4,4,4,4,4,1,Rap,43,-24dB,No,EDM,2015,-8.00325601979858,-0.000848381114475494,19,46,66.0918004214407
52,26,Female,No,4,4,4,4,4,1,Rap,44,-12dB,No,Rap,2018,-15.0272409543877,-1.8489683202307,5,71,55.4106909948997
52,26,Female,No,4,4,4,4,4,1,Rap,45,-12dB,Yes,Rap,2018,-27.9509490911277,-8.22224036242201,34,74,20.4906636173511
52,26,Female,No,4,4,4,4,4,1,Rap,46,-12dB,No,Rock,2019,-4.68100131800532,2,31,57,33.0875137665246
52,26,Female,No,4,4,4,4,4,1,Rap,47,-12dB,No,EDM,2018,-17.4073426007487,-0.459121437307604,3,62,73.4414771467564
52,26,Female,No,4,4,4,4,4,1,Rap,48,-12dB,No,Pop,2015,-1,2,1,74,46.239980727867
52,26,Female,No,4,4,4,4,4,1,Rap,49,-12dB,No,Pop,2020,-18.1169293412745,-1.95281519459825,26,93,16.2906546555482
52,26,Female,No,4,4,4,4,4,1,Rap,50,-12dB,No,Rap,2019,-9.06481160872121,1.46139281427075,4,100,29.7092469179144
52,26,Female,No,4,4,4,4,4,1,Rap,51,0dB,No,Rock,2016,-12.4488510880586,-1.60176515859202,10,20,54.9299835181127
52,26,Female,No,4,4,4,4,4,1,Rap,52,-12dB,No,Country,2015,-19.576223623614,-4.10921949632705,9,68,45.5443498592624
